index,parfam,countryname,per503,pervote,electionDate,partyname,environWeighted,parfamName
1989-01-01,20,Spain,4.159,9.133,1989-10-01,United Left,37.98414699999999,LEF
1990-01-01,20,Spain,4.159,9.133,1989-10-01,United Left,37.98414699999999,LEF
1991-01-01,20,Spain,4.159,9.133,1989-10-01,United Left,37.98414699999999,LEF
1992-01-01,20,Spain,4.159,9.133,1989-10-01,United Left,37.98414699999999,LEF
1993-01-01,20,Spain,4.06,9.63,1993-06-01,United Left,39.0978,LEF
1994-01-01,20,Spain,4.06,9.63,1993-06-01,United Left,39.0978,LEF
1995-01-01,20,Spain,4.06,9.63,1993-06-01,United Left,39.0978,LEF
1996-01-01,20,Spain,2.596,10.54,1996-03-01,United Left,27.36184,LEF
1997-01-01,20,Spain,2.596,10.54,1996-03-01,United Left,27.36184,LEF
1998-01-01,20,Spain,2.596,10.54,1996-03-01,United Left,27.36184,LEF
1999-01-01,20,Spain,2.596,10.54,1996-03-01,United Left,27.36184,LEF
2000-01-01,20,Spain,4.805,5.449,2000-03-01,United Left,26.182445,LEF
2001-01-01,20,Spain,4.805,5.449,2000-03-01,United Left,26.182445,LEF
2002-01-01,20,Spain,4.805,5.449,2000-03-01,United Left,26.182445,LEF
2003-01-01,20,Spain,4.805,5.449,2000-03-01,United Left,26.182445,LEF
2004-01-01,20,Spain,5.6110000000000015,4.96,2004-03-01,United Left,27.83056,LEF
2005-01-01,20,Spain,5.6110000000000015,4.96,2004-03-01,United Left,27.83056,LEF
2006-01-01,20,Spain,5.6110000000000015,4.96,2004-03-01,United Left,27.83056,LEF
2007-01-01,20,Spain,5.6110000000000015,4.96,2004-03-01,United Left,27.83056,LEF
2008-01-01,20,Spain,2.11,3.842,2008-03-01,United Left,8.10662,LEF
2009-01-01,20,Spain,2.11,3.842,2008-03-01,United Left,8.10662,LEF
2010-01-01,20,Spain,2.11,3.842,2008-03-01,United Left,8.10662,LEF
2011-01-01,20,Spain,9.398,7.021,2011-11-01,United Left,65.983358,LEF
2012-01-01,20,Spain,9.398,7.021,2011-11-01,United Left,65.983358,LEF
2013-01-01,20,Spain,9.398,7.021,2011-11-01,United Left,65.983358,LEF
2014-01-01,20,Spain,9.398,7.021,2011-11-01,United Left,65.983358,LEF
2015-01-01,20,Spain,9.454,3.676,2015-12-01,Popular Unity,34.752904,LEF
2016-01-01,20,Spain,6.636,,2016-06-01,We can,,LEF
2017-01-01,20,Spain,6.636,,2016-06-01,We can,,LEF
2018-01-01,20,Spain,6.636,,2016-06-01,We can,,LEF
2019-01-01,20,Spain,8.529,9.445,2019-04-01,We can,80.556405,LEF
2020-01-01,20,Spain,8.529,9.445,2019-04-01,We can,80.556405,LEF
2015-01-01,20,Spain,6.636,12.6,2015-12-01,We can,83.6136,LEF
2019-01-01,20,Spain,11.056,1.349,2019-04-01,United Left,14.914544,LEF
2019-01-01,20,Spain,8.498,10.655,2019-11-01,We can,90.54618999999998,LEF
2019-01-01,20,Spain,11.147,1.837,2019-11-01,United Left,20.477039,LEF
2019-01-01,20,Spain,9.54,1.692,2019-11-01,More Country - Equo,16.141679999999994,LEF
1977-01-01,30,Spain,4.982,30.34800000000001,1977-06-01,Spanish Socialist Workers’ Party,151.19373600000003,SOC
1978-01-01,30,Spain,4.982,30.34800000000001,1977-06-01,Spanish Socialist Workers’ Party,151.19373600000003,SOC
1979-01-01,30,Spain,3.259,30.489,1979-03-01,Spanish Socialist Workers’ Party,99.363651,SOC
1980-01-01,30,Spain,3.259,30.489,1979-03-01,Spanish Socialist Workers’ Party,99.363651,SOC
1981-01-01,30,Spain,3.259,30.489,1979-03-01,Spanish Socialist Workers’ Party,99.363651,SOC
1982-01-01,30,Spain,3.32,48.38,1982-10-01,Spanish Socialist Workers’ Party,160.6216,SOC
1983-01-01,30,Spain,3.32,48.38,1982-10-01,Spanish Socialist Workers’ Party,160.6216,SOC
1984-01-01,30,Spain,3.32,48.38,1982-10-01,Spanish Socialist Workers’ Party,160.6216,SOC
1985-01-01,30,Spain,3.32,48.38,1982-10-01,Spanish Socialist Workers’ Party,160.6216,SOC
1986-01-01,30,Spain,4.604,44.343999999999994,1986-06-01,Spanish Socialist Workers’ Party,204.159776,SOC
1987-01-01,30,Spain,4.604,44.343999999999994,1986-06-01,Spanish Socialist Workers’ Party,204.159776,SOC
1988-01-01,30,Spain,4.604,44.343999999999994,1986-06-01,Spanish Socialist Workers’ Party,204.159776,SOC
1989-01-01,30,Spain,3.313,39.876999999999995,1989-10-01,Spanish Socialist Workers’ Party,132.11250099999998,SOC
1990-01-01,30,Spain,3.313,39.876999999999995,1989-10-01,Spanish Socialist Workers’ Party,132.11250099999998,SOC
1991-01-01,30,Spain,3.313,39.876999999999995,1989-10-01,Spanish Socialist Workers’ Party,132.11250099999998,SOC
1992-01-01,30,Spain,3.313,39.876999999999995,1989-10-01,Spanish Socialist Workers’ Party,132.11250099999998,SOC
1993-01-01,30,Spain,2.164,39.1,1993-06-01,Spanish Socialist Workers’ Party,84.61240000000002,SOC
1994-01-01,30,Spain,2.164,39.1,1993-06-01,Spanish Socialist Workers’ Party,84.61240000000002,SOC
1995-01-01,30,Spain,2.164,39.1,1993-06-01,Spanish Socialist Workers’ Party,84.61240000000002,SOC
1996-01-01,30,Spain,4.421,37.633,1996-03-01,Spanish Socialist Workers’ Party,166.37549300000003,SOC
1997-01-01,30,Spain,4.421,37.633,1996-03-01,Spanish Socialist Workers’ Party,166.37549300000003,SOC
1998-01-01,30,Spain,4.421,37.633,1996-03-01,Spanish Socialist Workers’ Party,166.37549300000003,SOC
1999-01-01,30,Spain,4.421,37.633,1996-03-01,Spanish Socialist Workers’ Party,166.37549300000003,SOC
2000-01-01,30,Spain,5.07,34.16,2000-03-01,Spanish Socialist Workers’ Party,173.19119999999995,SOC
2001-01-01,30,Spain,5.07,34.16,2000-03-01,Spanish Socialist Workers’ Party,173.19119999999995,SOC
2002-01-01,30,Spain,5.07,34.16,2000-03-01,Spanish Socialist Workers’ Party,173.19119999999995,SOC
2003-01-01,30,Spain,5.07,34.16,2000-03-01,Spanish Socialist Workers’ Party,173.19119999999995,SOC
2004-01-01,30,Spain,5.234,42.58600000000001,2004-03-01,Spanish Socialist Workers’ Party,222.89512400000004,SOC
2005-01-01,30,Spain,5.234,42.58600000000001,2004-03-01,Spanish Socialist Workers’ Party,222.89512400000004,SOC
2006-01-01,30,Spain,5.234,42.58600000000001,2004-03-01,Spanish Socialist Workers’ Party,222.89512400000004,SOC
2007-01-01,30,Spain,5.234,42.58600000000001,2004-03-01,Spanish Socialist Workers’ Party,222.89512400000004,SOC
2008-01-01,30,Spain,4.348,44.138999999999996,2008-03-01,Spanish Socialist Workers’ Party,191.916372,SOC
2009-01-01,30,Spain,4.348,44.138999999999996,2008-03-01,Spanish Socialist Workers’ Party,191.916372,SOC
2010-01-01,30,Spain,4.348,44.138999999999996,2008-03-01,Spanish Socialist Workers’ Party,191.916372,SOC
2011-01-01,30,Spain,8.675,29.13,2011-11-01,Spanish Socialist Workers’ Party,252.70275,SOC
2012-01-01,30,Spain,8.675,29.13,2011-11-01,Spanish Socialist Workers’ Party,252.70275,SOC
2013-01-01,30,Spain,8.675,29.13,2011-11-01,Spanish Socialist Workers’ Party,252.70275,SOC
2014-01-01,30,Spain,8.675,29.13,2011-11-01,Spanish Socialist Workers’ Party,252.70275,SOC
2015-01-01,30,Spain,7.231,21.995,2015-12-01,Spanish Socialist Workers’ Party,159.045845,SOC
2016-01-01,30,Spain,7.999000000000001,22.631999999999998,2016-06-01,Spanish Socialist Workers’ Party,181.033368,SOC
2017-01-01,30,Spain,7.999000000000001,22.631999999999998,2016-06-01,Spanish Socialist Workers’ Party,181.033368,SOC
2018-01-01,30,Spain,7.999000000000001,22.631999999999998,2016-06-01,Spanish Socialist Workers’ Party,181.033368,SOC
2019-01-01,30,Spain,11.662,28.899,2019-04-01,Spanish Socialist Workers’ Party,337.0201380000001,SOC
2020-01-01,30,Spain,11.662,28.899,2019-04-01,Spanish Socialist Workers’ Party,337.0201380000001,SOC
2019-01-01,30,Spain,9.423,28.253,2019-11-01,Spanish Socialist Workers’ Party,266.228019,SOC
1977-01-01,40,Spain,6.103,34.829,1977-06-01,Union of the Democratic Centre/Centrist Bloc,212.561387,LIB
1978-01-01,40,Spain,6.103,34.829,1977-06-01,Union of the Democratic Centre/Centrist Bloc,212.561387,LIB
1979-01-01,40,Spain,2.6519999999999997,35.047,1979-03-01,Union of the Democratic Centre/Centrist Bloc,92.94464399999998,LIB
1980-01-01,40,Spain,2.6519999999999997,35.047,1979-03-01,Union of the Democratic Centre/Centrist Bloc,92.94464399999998,LIB
1981-01-01,40,Spain,2.6519999999999997,35.047,1979-03-01,Union of the Democratic Centre/Centrist Bloc,92.94464399999998,LIB
1982-01-01,40,Spain,3.157,6.809,1982-10-01,Union of the Democratic Centre/Centrist Bloc,21.496013,LIB
1983-01-01,40,Spain,3.157,6.809,1982-10-01,Union of the Democratic Centre/Centrist Bloc,21.496013,LIB
1984-01-01,40,Spain,3.157,6.809,1982-10-01,Union of the Democratic Centre/Centrist Bloc,21.496013,LIB
1985-01-01,40,Spain,3.157,6.809,1982-10-01,Union of the Democratic Centre/Centrist Bloc,21.496013,LIB
1986-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1987-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1988-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1989-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1990-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1991-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1992-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1993-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1994-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1995-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1996-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1997-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1998-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
1999-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2000-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2001-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2002-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2003-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2004-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2005-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2006-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2007-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2008-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2009-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2010-01-01,40,Spain,0.922,5.23,1986-06-01,Popular Democratic Party,4.8220600000000005,LIB
2011-01-01,40,Spain,4.2860000000000005,4.76,2011-11-01,"Union, Progress and Democracy",20.40136,LIB
2012-01-01,40,Spain,4.2860000000000005,4.76,2011-11-01,"Union, Progress and Democracy",20.40136,LIB
2013-01-01,40,Spain,4.2860000000000005,4.76,2011-11-01,"Union, Progress and Democracy",20.40136,LIB
2014-01-01,40,Spain,4.2860000000000005,4.76,2011-11-01,"Union, Progress and Democracy",20.40136,LIB
2015-01-01,40,Spain,3.88,13.94,2015-12-01,Citizens - Party of the Citizens,54.0872,LIB
2016-01-01,40,Spain,5.662999999999999,13.061,2016-06-01,Citizens - Party of the Citizens,73.96444299999997,LIB
2017-01-01,40,Spain,5.662999999999999,13.061,2016-06-01,Citizens - Party of the Citizens,73.96444299999997,LIB
2018-01-01,40,Spain,5.662999999999999,13.061,2016-06-01,Citizens - Party of the Citizens,73.96444299999997,LIB
2019-01-01,40,Spain,6.476,15.98,2019-04-01,Citizens - Party of the Citizens,103.48648,LIB
2020-01-01,40,Spain,6.476,15.98,2019-04-01,Citizens - Party of the Citizens,103.48648,LIB
1982-01-01,40,Spain,2.5860000000000003,6.0,1982-10-01,Popular Democratic Party,15.516000000000002,LIB
1986-01-01,40,Spain,0.922,2.74,1986-06-01,Liberal Party,2.5262800000000003,LIB
2019-01-01,40,Spain,5.585,6.865,2019-11-01,Citizens - Party of the Citizens,38.341025,LIB
1982-01-01,50,Spain,1.5030000000000001,2.887,1982-10-01,Centre Democrats,4.339161000000002,CHR
1983-01-01,50,Spain,1.5030000000000001,2.887,1982-10-01,Centre Democrats,4.339161000000002,CHR
1984-01-01,50,Spain,1.5030000000000001,2.887,1982-10-01,Centre Democrats,4.339161000000002,CHR
1985-01-01,50,Spain,1.5030000000000001,2.887,1982-10-01,Centre Democrats,4.339161000000002,CHR
1986-01-01,50,Spain,3.032,9.16,1986-06-01,Centre Democrats,27.773120000000002,CHR
1987-01-01,50,Spain,3.032,9.16,1986-06-01,Centre Democrats,27.773120000000002,CHR
1988-01-01,50,Spain,3.032,9.16,1986-06-01,Centre Democrats,27.773120000000002,CHR
1989-01-01,50,Spain,1.922,7.949,1989-10-01,Centre Democrats,15.277978,CHR
1990-01-01,50,Spain,1.922,7.949,1989-10-01,Centre Democrats,15.277978,CHR
1991-01-01,50,Spain,1.922,7.949,1989-10-01,Centre Democrats,15.277978,CHR
1992-01-01,50,Spain,1.922,7.949,1989-10-01,Centre Democrats,15.277978,CHR
1993-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
1994-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
1995-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
1996-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
1997-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
1998-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
1999-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2000-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2001-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2002-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2003-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2004-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2005-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2006-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2007-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2008-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2009-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2010-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2011-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2012-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2013-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2014-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2015-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2016-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2017-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2018-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2019-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
2020-01-01,50,Spain,1.493,1.7719999999999998,1993-06-01,Centre Democrats,2.645596,CHR
1977-01-01,60,Spain,2.5860000000000003,8.417,1977-06-01,Popular Alliance,21.766362,CON
1978-01-01,60,Spain,2.5860000000000003,8.417,1977-06-01,Popular Alliance,21.766362,CON
1979-01-01,60,Spain,2.5860000000000003,6.459000000000001,1979-03-01,Popular Alliance,16.702974000000005,CON
1980-01-01,60,Spain,2.5860000000000003,6.459000000000001,1979-03-01,Popular Alliance,16.702974000000005,CON
1981-01-01,60,Spain,2.5860000000000003,6.459000000000001,1979-03-01,Popular Alliance,16.702974000000005,CON
1982-01-01,60,Spain,1.541,20.5,1982-10-01,Popular Alliance,31.5905,CON
1983-01-01,60,Spain,1.541,20.5,1982-10-01,Popular Alliance,31.5905,CON
1984-01-01,60,Spain,1.541,20.5,1982-10-01,Popular Alliance,31.5905,CON
1985-01-01,60,Spain,1.541,20.5,1982-10-01,Popular Alliance,31.5905,CON
1986-01-01,60,Spain,2.093,18.17,1986-06-01,Popular Alliance,38.02981000000001,CON
1987-01-01,60,Spain,2.093,18.17,1986-06-01,Popular Alliance,38.02981000000001,CON
1988-01-01,60,Spain,2.093,18.17,1986-06-01,Popular Alliance,38.02981000000001,CON
1989-01-01,60,Spain,0.603,25.974,1989-10-01,People's Party,15.662322,CON
1990-01-01,60,Spain,0.603,25.974,1989-10-01,People's Party,15.662322,CON
1991-01-01,60,Spain,0.603,25.974,1989-10-01,People's Party,15.662322,CON
1992-01-01,60,Spain,0.603,25.974,1989-10-01,People's Party,15.662322,CON
1993-01-01,60,Spain,0.9129999999999999,35.04,1993-06-01,People's Party,31.99152,CON
1994-01-01,60,Spain,0.9129999999999999,35.04,1993-06-01,People's Party,31.99152,CON
1995-01-01,60,Spain,0.9129999999999999,35.04,1993-06-01,People's Party,31.99152,CON
1996-01-01,60,Spain,2.615,38.792,1996-03-01,People's Party,101.44108,CON
1997-01-01,60,Spain,2.615,38.792,1996-03-01,People's Party,101.44108,CON
1998-01-01,60,Spain,2.615,38.792,1996-03-01,People's Party,101.44108,CON
1999-01-01,60,Spain,2.615,38.792,1996-03-01,People's Party,101.44108,CON
2000-01-01,60,Spain,2.572,44.523999999999994,2000-03-01,People's Party,114.51572799999998,CON
2001-01-01,60,Spain,2.572,44.523999999999994,2000-03-01,People's Party,114.51572799999998,CON
2002-01-01,60,Spain,2.572,44.523999999999994,2000-03-01,People's Party,114.51572799999998,CON
2003-01-01,60,Spain,2.572,44.523999999999994,2000-03-01,People's Party,114.51572799999998,CON
2004-01-01,60,Spain,2.85,37.708,2004-03-01,People's Party,107.4678,CON
2005-01-01,60,Spain,2.85,37.708,2004-03-01,People's Party,107.4678,CON
2006-01-01,60,Spain,2.85,37.708,2004-03-01,People's Party,107.4678,CON
2007-01-01,60,Spain,2.85,37.708,2004-03-01,People's Party,107.4678,CON
2008-01-01,60,Spain,2.311,40.571,2008-03-01,People's Party,93.759581,CON
2009-01-01,60,Spain,2.311,40.571,2008-03-01,People's Party,93.759581,CON
2010-01-01,60,Spain,2.311,40.571,2008-03-01,People's Party,93.759581,CON
2011-01-01,60,Spain,2.821,45.24,2011-11-01,People's Party,127.62203999999998,CON
2012-01-01,60,Spain,2.821,45.24,2011-11-01,People's Party,127.62203999999998,CON
2013-01-01,60,Spain,2.821,45.24,2011-11-01,People's Party,127.62203999999998,CON
2014-01-01,60,Spain,2.821,45.24,2011-11-01,People's Party,127.62203999999998,CON
2015-01-01,60,Spain,5.048,28.705,2015-12-01,People's Party,144.90284,CON
2016-01-01,60,Spain,5.048,33.015,2016-06-01,People's Party,166.65972,CON
2017-01-01,60,Spain,5.048,33.015,2016-06-01,People's Party,166.65972,CON
2018-01-01,60,Spain,5.048,33.015,2016-06-01,People's Party,166.65972,CON
2019-01-01,60,Spain,7.002999999999999,16.828,2019-04-01,People's Party,117.846484,CON
2020-01-01,60,Spain,7.002999999999999,16.828,2019-04-01,People's Party,117.846484,CON
2019-01-01,60,Spain,4.481,20.993000000000002,2019-11-01,People's Party,94.069633,CON
2019-01-01,70,Spain,3.557,10.342,2019-04-01,Voice,36.78649400000001,NAT
2020-01-01,70,Spain,3.557,10.342,2019-04-01,Voice,36.78649400000001,NAT
2019-01-01,70,Spain,3.448,15.210999999999999,2019-11-01,Voice,52.44752799999999,NAT
1977-01-01,90,Spain,2.872,0.34,1977-06-01,Basque Left,0.97648,ETH
1978-01-01,90,Spain,2.872,0.34,1977-06-01,Basque Left,0.97648,ETH
1979-01-01,90,Spain,0.914,2.687,1979-03-01,Convergence and Union,2.455918,ETH
1980-01-01,90,Spain,0.914,2.687,1979-03-01,Convergence and Union,2.455918,ETH
1981-01-01,90,Spain,0.914,2.687,1979-03-01,Convergence and Union,2.455918,ETH
1982-01-01,90,Spain,0.914,3.6910000000000003,1982-10-01,Convergence and Union,3.3735740000000005,ETH
1983-01-01,90,Spain,0.914,3.6910000000000003,1982-10-01,Convergence and Union,3.3735740000000005,ETH
1984-01-01,90,Spain,0.914,3.6910000000000003,1982-10-01,Convergence and Union,3.3735740000000005,ETH
1985-01-01,90,Spain,0.914,3.6910000000000003,1982-10-01,Convergence and Union,3.3735740000000005,ETH
1986-01-01,90,Spain,1.0859999999999999,5.052,1986-06-01,Convergence and Union,5.486471999999999,ETH
1987-01-01,90,Spain,1.0859999999999999,5.052,1986-06-01,Convergence and Union,5.486471999999999,ETH
1988-01-01,90,Spain,1.0859999999999999,5.052,1986-06-01,Convergence and Union,5.486471999999999,ETH
1989-01-01,90,Spain,1.112,5.072,1989-10-01,Convergence and Union,5.6400640000000015,ETH
1990-01-01,90,Spain,1.112,5.072,1989-10-01,Convergence and Union,5.6400640000000015,ETH
1991-01-01,90,Spain,1.112,5.072,1989-10-01,Convergence and Union,5.6400640000000015,ETH
